timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369293123,0,2.377110481,0,0,0.674299836,0.209059313,0.990742028,1.683673978,0,0,0.912440002,0,0.280845344,0.45723331,0,0.175303832,0,0.560472727,0,0.020658784,0,0,0,0,0,0.056387246,0,0,0,0,0,0,0,0,0.667581201,0,0,0,0,0,0,0,0,0,0,0,0,0.295605868,0,0,0,0,0.462178707,0,0,0.046901703,0,1.368419647,0,0,0,0,0,0.70330739,0,0.60614419,0,0.079377949,0,0.664443254,0,0,0,0.854722857,0,0.221772641,0,0.13499251,0,0.801665425,0.122429192,1.165552378,0,0,0,0,0,0.308311582,0.180522755,0,0,0,0,0,0.413178891,0.13528049,0.313340187,0,0,0,0,0,0,0,0,0.063601956,0.416334838,0,0,0,0.749212921,0,0,0
2,0.047298193,0,0,0,0,0,0,0,0,0,0,0,0,0.209809333,0.161922827,1.863147736,0,0,0.739995599,0.190695658,0.833767354,1.456385493,0,0,0.922262073,0,0.29879728,0.500525832,0,0.2399088,0,0.578603446,0,0.017409809,0,0,0,0,0,0.216307327,0.030752361,0,0,0.031624839,0,0,0.067257166,0,0.393329501,0,0,0,0,0,0,0,0,0,0,0.280071199,0,0.186858475,0,0,0,0,0.62123096,0,0,0.220854521,0,1.015582085,0,0,0,0,0,0.811610937,0,0.763774276,0,0.224498928,0,0.380673319,0,0,0,0.453376919,0,0.106489569,0,0.144056708,0,0.481074333,0.165478975,0.905362248,0,0,0,0,0,0.379122138,0.017045481,0,0,0,0,0,0.297339439,0.074721262,0.090915643,0,0,0,0,0,0,0,0,0.127207071,0.663195908,0,0,0,0.759109914,0,0.074405819,0
3,0,0,0.097714812,0,0,0,0,0,0,0,0,0,0,0.311377943,0.134367883,2.045173168,0,0,0.908544302,0.087897554,0.97037077,1.196910381,0.074323125,0,0.649526119,0,0.283964515,0.808218598,0,0,0,0.84780699,0,0,0,0,0,0,0,0.111660123,0,0,0.016333496,0,0,0,0,0,0.280643612,0,0,0,0,0,0.191618383,0,0,0,0,0.257620215,0,0.229401886,0.352813363,0,0,0,0.939470947,0,0,0.227369696,0,0.712816477,0,0,0,0,0,0.687004864,0,0.989358604,0,0.092181444,0,0.166241497,0,0,0,0.086108044,0,0.195265025,0,0.068289101,0,0.822531104,0.017396122,1.098964691,0,0,0,0,0,0.218962893,0.086310253,0,0,0,0,0,0.432955652,0,0.248549134,0,0,0,0,0,0,0,0,0.098461859,0.501793921,0,0,0,1.050012469,0,0,0
4,0.080624536,0,0.093251839,0,0,0,0,0,0,0,0,0,0,0.476025492,0.109440967,1.485280037,0.209340721,0,0.387055397,0.249049664,0.73985678,0.816464484,0.108947493,0,0.575841963,0,0,0.4793275,0,0,0,0.746626258,0,0,0,0,0,0,0,0,0.038052469,0.19802545,0,0,0,0,0.030233681,0,0.418238789,0,0.084165916,0,0,0,0.424735099,0,0,0,0,0.154901281,0,0.421011031,0.012887135,0,0,0,0.324879944,0,0,0.079224616,0.23387669,1.114136696,0,0,0,0,0,0.41147992,0,0.871738434,0,0.345285922,0,0.189029694,0,0,0,0.209823415,0,0.030366287,0,0.169790283,0,0.870478153,0.083555073,0.744442105,0.084542006,0,0,0,0,0.322614133,0.44496581,0,0,0,0,0,0.473801315,0,0.007861793,0,0.248166829,0.030477934,0,0,0,0.194600865,0,0.03716857,0.221315801,0.141131878,0,0.160598099,0.823565423,0,0,0
5,0.149286941,0,0,0,0,0,0,0,0,0,0,0,0,0.18736507,0.005579293,1.469201446,0.034565993,0.140134022,0.480226636,0.204776645,0.713211,1.101302624,0.159040332,0,0.706468105,0,0.205980331,0.485180944,0,0,0,0.682736039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136944503,0,0.421942681,0,0.195065796,0,0,0,0.040301114,0,0,0,0,0.154553026,0,0.56926614,0,0,0,0,0.37655443,0,0,0.224152163,0.05409836,1.06630373,0,0,0,0,0,0.674354076,0,0.636337042,0,0.408238083,0,0.377634436,0,0,0,0.358628243,0,0.019326508,0,0.088571101,0,0.599383891,0.090636313,0.763144732,0,0,0,0,0,0.462570548,0.170242861,0,0,0,0,0,0.270499647,0,0.342696607,0,0.025731277,0,0,0,0,0.212890401,0,0,0.38599509,0.1076198,0,0.068535566,0.651582062,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49328196,0.031477422,1.571828008,0.117194623,0,0.234184861,0.048514277,0.938998818,0.94079721,0.114454441,0,0.827133477,0,0.304911107,0.625246167,0,0,0,0.633921385,0,0,0,0,0,0,0,0.085033342,0,0.059047312,0,0.050945655,0,0,0.039038122,0,0.143792391,0,0,0,0,0,0.30180347,0,0,0,0,0.357202709,0,0.412016124,0.478867531,0,0,0,0.734022558,0,0,0.052163303,0.073262744,0.672866225,0,0,0,0,0.025033314,0.688373089,0,1.129791617,0,0.184430987,0,0.198218733,0,0,0,0.123316497,0,0.282883734,0,0.015831739,0,0.395013571,0.178538382,0.996811092,0.01346552,0,0,0,0,0.30686909,0.218097135,0,0,0,0,0,0.632230818,0,0.106831349,0,0.020968765,0.206732571,0,0,0,0,0,0,0.268737793,0.027714446,0.000318263,0,0.728610814,0,0,0
7,0.050218791,0,0.040982038,0,0,0,0,0,0,0,0,0,0,0.493332595,0,1.561267614,0,0,0.223820359,0.228184015,0.400400341,1.045737267,0,0,0.851436675,0,0.126468301,0.184400246,0,0,0,0.310069084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604462922,0,0,0,0,0,0.304522753,0,0.147074342,0,0,0,0,0.797963679,0,0,0.054155864,0,0,0,0,0.224859685,0.182293072,1.399467945,0,0,0,0,0,0.548820019,0,0.663013637,0,0.212656766,0,0.24544993,0.085365564,0,0,0.502240181,0,0,0,0.21789062,0,0.597070038,0.002166629,0.825276017,0.028203096,0,0,0,0,0.092885584,0.528057277,0,0,0,0,0,0.57515645,0,0.143904805,0,0,0,0,0,0,0,0,0,0.101859726,0,0,0.014428616,0.622019112,0,0,0
8,0,0,0.112294227,0,0,0,0,0,0,0,0,0,0,0.298155487,0,1.763972282,0,0.019854486,0.546185017,0.373515636,0.389496207,1.255997658,0,0,0.617504001,0,0.296972454,0.623774707,0,0.099229924,0,0.574440122,0,0.048635364,0.009359693,0,0,0,0,0,0.188483059,0,0,0,0,0,0.037083328,0,0.548478782,0,0,0,0,0,0.170796812,0,0,0,0,0.028500769,0,0.534290791,0,0,0,0,0.359288186,0.029813662,0,0.408658147,0.074433021,1.259594202,0,0,0,0,0,0.353428155,0,0.567195415,0,0.392713577,0,0.255459219,0.157274619,0,0,0.509271264,0,0.085260123,0,0.42581588,0,0.845907271,0,0.682082176,0,0,0,0,0,0.184049368,0.56754601,0,0,0,0,0,0.365106881,0,0.284154326,0,0,0,0,0,0,0,0,0,0.320606828,0.043275394,0,0,0.647745192,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18032971,0,1.797019601,0,0,0.334126145,0.346412599,0.515070915,1.252334714,0,0,0.728877425,0,0.356891811,0.718345404,0,0.14782843,0,0.603243947,0,0,0.054953005,0,0,0,0,0.007997841,0.136079341,0,0,0,0,0,0.003937244,0,0.542535543,0,0,0,0,0,0.08460027,0,0,0,0,0.056604091,0,0.237266332,0,0,0,0,0.291422844,0.064757109,0,0.16624862,0,1.379316807,0,0,0,0,0,0.50488627,0,0.844088256,0,0.237102538,0,0.500655472,0.035915002,0,0,0.510231912,0,0,0,0.330734909,0,0.631203711,0.081225008,0.590246439,0,0,0,0,0,0.43860355,0.31828028,0,0,0,0,0,0.211197704,0,0.130797699,0,0,0,0,0,0,0,0,0,0.375031173,0.01272577,0,0,0.638886154,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101124488,0,2.763242722,0,0,0.940336823,0.129028141,1.118674874,1.965297699,0,0,0.889869153,0,0.427632183,0.785042822,0,0.002645031,0,0.834863901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549895406,0,0,0,0,0,0,0,0,0,0,0.071042761,0,0.165223092,0,0,0,0,0.886221826,0,0,0,0,1.602516174,0,0,0,0,0,0.834640861,0,1.293725967,0,0.22093375,0,0.61482513,0,0,0,0.522443652,0,0.092802823,0,0.301244497,0,0.472792327,0,1.124293566,0,0,0,0,0,0.608418822,0,0,0,0,0,0,0.141069949,0,0.020366214,0,0,0,0,0,0,0,0,0,0.753987074,0,0,0,1.039160967,0,0,0
