timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1,0.069963217,0,0.036990225,0,0.005264565,0,0,0,0,0,0,0,0,0.359519213,0.086573653,1.187103391,0,0.104605854,0.34936744,0.260829926,0.489222467,0.781321883,0.199704528,0,0.532366216,0,0.368907928,0.722381473,0,0,0,0.629293323,0,0,0,0,0,0,0,0.061282292,0.311721206,0.142324761,0,0,0,0,0.220252037,0.022711426,0.302735031,0.037061155,0.057184413,0,0,0,0.342715293,0,0,0,0,0.365469217,0,0.451150119,0,0,0.000953875,0,0.158011332,0,0,0.256887347,0.029780319,0.964263201,0,0.072069466,0,0.030334242,0,0.377910435,0,0.714209378,0,0.594323099,0,0.097471759,0.093268752,0,0,0.14309831,0,0.151394054,0,0.306460291,0,0.489012688,0.052496701,0.523470283,0.074460149,0,0,0,0,0.387708217,0.231859878,0,0,0,0,0,0.24730216,0,0.028320383,0,0,0,0,0,0,0.144289613,0,0.018541479,0.753424823,0.270939618,0,0.163639978,0.433100641,0,0,0
2,0.394837171,0,0.17768842,0,0.095413305,0,0,0,0,0,0,0,0,0.269928873,0,1.233975291,0,0.022424549,0.425681531,0.239310265,0.534759045,0.801091611,0.405176669,0,0.165525734,0,0,0.294955462,0,0.20009023,0,1.328837752,0,0,0.034079663,0.076477706,0,0,0,0,0.04252103,0,0,0,0.026836812,0,0.29150793,0,0.412856609,0,0,0,0,0,0.423581362,0,0,0,0,0.02042691,0,0.201073781,0,0,0,0,0,0,0.0109747,0.068881467,0.264741242,1.431242704,0,0,0,0,0,0.341284931,0,0.662529409,0,0.602140546,0,0,0.098970622,0,0,0.395525783,0,0,0,0.476515889,0,1.151174068,0,0.185572803,0.1855966,0,0,0,0,0.414871603,0.350006431,0,0,0,0,0,0.27872467,0,0.042005084,0,0.11685919,0,0,0,0,0.179662049,0,0.018735114,0.275493771,0.461453229,0,0.126956508,0.592849553,0,0,0
3,0.30101338,0,0.065483764,0,0.03789629,0,0,0,0,0,0,0,0,0.111643285,0,1.309556723,0,0.123673946,0.605544925,0.229299396,0.367401183,0.987149298,0.225920707,0,0.268071264,0,0.009994566,0.347967774,0,0.04614678,0,1.045250416,0,0.009733863,0.194502518,0,0,0,0,0,0.192999557,0,0,0,0,0,0.414969385,0,0.429291457,0,0.205823421,0,0,0,0.247507662,0,0,0,0,0.131896138,0,0.650853336,0,0,0,0,0.051232047,0,0,0.454244763,0.382419795,1.242981195,0,0,0,0.095950581,0,0.372222096,0,0.822422445,0,0.62220794,0,0.096165679,0.116896629,0,0,0.305653095,0,0,0,0.453866333,0,0.839199185,0,0.281876028,0.075472876,0,0,0,0,0.41825214,0.380325735,0,0,0,0,0,0.261188984,0,0.269551605,0,0,0,0,0,0,0.084488578,0,0,0.362413645,0.407261401,0,0.157897025,0.541167974,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167130321,0.046719126,1.99471128,0,0,0.5311625,0.209215388,1.204889178,1.280461788,0.021653563,0,0.55456084,0,0.184665665,0.401656002,0,0.058511384,0,0.784152269,0,0,0,0,0,0,0,0,0.032392919,0,0,0,0,0,0,0,0.419243515,0,0.045978293,0,0,0,0.234943599,0,0,0,0,0,0,0.384093344,0,0,0,0,0.70253402,0,0,0.07580322,0,1.506818771,0,0,0,0,0,0.575602889,0,1.165382147,0,0.221591026,0,0.612188816,0,0,0,0.420457602,0,0.169229567,0,0.051177651,0,0.73287797,0.0172728,0.678763807,0,0,0,0,0,0.517249703,0.090815149,0,0,0,0,0,0.244655013,0,0,0,0.008416444,0,0,0,0,0,0,0,0.464199364,0.036203921,0,0,0.76594305,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179727688,0,2.046688795,0,0,0.607381582,0.192957133,0.922835946,1.574088216,0,0,0.715206027,0,0.12512061,0.672289729,0,0,0,0.838958263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488546938,0,0,0,0,0,0.18509835,0,0,0,0,0.040993806,0,0.423503786,0,0,0,0,0.688187838,0,0,0,0,1.314299107,0,0,0,0,0,0.45270133,0,1.064715862,0,0.213261351,0,0.409398049,0,0,0,0.481873214,0,0,0,0.132153481,0,0.666698098,0,0.882965326,0,0,0,0,0,0.678625643,0.181341067,0,0,0,0,0,0.321275383,0,0.115689926,0,0.015122628,0,0,0,0,0,0,0,0.377099872,0.040682875,0,0,1.013304949,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362309903,0,2.646062613,0,0,0.607736051,0.362009823,0.993036449,1.936612487,0.012614541,0,0.823810637,0,0.22532554,0.782340586,0,0,0,0.714349985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499700725,0,0,0,0,0,0.179027736,0,0,0,0,0.00438853,0,0.412590861,0,0,0,0,0.385413587,0,0,0,0.22674711,1.650166035,0,0,0,0,0,0.129711151,0,1.266982555,0,0.357255399,0,0.433004111,0,0,0,0.638917565,0,0,0,0.201004595,0,0.417019576,0,0.814585686,0,0,0,0,0,0.599350095,0.17325519,0,0,0,0,0,0.153566986,0,0.159342676,0,0,0,0,0,0,0,0,0,0.431104124,0.094998084,0,0,1.122638583,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095191933,0,2.127048016,0,0,0.698325634,0.078301221,0.554715574,1.033792973,0.200948238,0,0.636738181,0,0.451369792,0.747054577,0,0,0,0.9418118,0,0,0,0,0,0,0,0,0.004625678,0,0,0,0,0,0,0,0.319694817,0,0.030793115,0,0,0,0,0,0,0,0,0.300421029,0,0.57215786,0.046040282,0,0,0,0.536188602,0,0,0.055471912,0,1.361060858,0,0,0,0,0,0.578393459,0,1.133969903,0,0.521579623,0,0.456528991,0,0,0,0.388870716,0,0,0,0.059172362,0,0.327236086,0.050454319,0.808463693,0.064139873,0,0,0,0,0.399547905,0.158939332,0,0,0,0,0,0,0,0.198151678,0,0,0,0,0,0,0,0,0,0.840764165,0.316753745,0,0.007895291,0.852039397,0,0.058589492,0
8,0,0,0.016689062,0,0,0,0,0,0,0,0.118782774,0,0,0.328357965,0,0.443052858,0,0.344197571,0.295938939,0.138441458,0.069872499,0.535942554,0.109694757,0,0.512010813,0,0.679131269,0.877395153,0.143207014,0,0,0.667742908,0.251376837,0,0,0,0,0.217875928,0,0.090873256,0.353188068,0,0.052379072,0,0,0,0.172733545,0.140392631,0,0,0.414265633,0,0,0,0.105652094,0,0,0,0,0.532313466,0.080978394,0.271112174,0.484556347,0,0.073569149,0,0.420015216,0,0,0.070197299,0,0.775871217,0,0.05937057,0,0,0,0.050403059,0.00019297,0.939691126,0,0.293176889,0,0.09610711,0.428836167,0,0,0,0,0,0,0.559203744,0,0.207286358,0.031165302,0.744751692,0.364906013,0,0,0,0,0.092846066,0.547149837,0,0,0,0,0,0.28558135,0,0,0,0,0,0,0,0,0.11635828,0,0.025523076,0.503102899,0.404700696,0,0.410552412,0.458632648,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57744503,0,1.685504198,0,0.106595129,0.553005755,0.039485037,0.541893482,1.424651861,0,0,0.865627408,0,0.34732309,0.551173687,0,0,0,0.409463465,0.202913076,0,0,0,0,0,0,0,0,0,0,0.023375973,0,0,0.165063292,0,0.314578414,0,0,0,0,0,0,0,0,0,0,0.352248371,0,0.661827326,0.207461461,0,0.115364879,0,0.465105355,0,0,0,0.227210954,1.028749228,0,0,0,0,0,0.304846287,0,0.679337859,0,0.156374454,0,0.342483103,0.047727317,0,0,0.543821454,0,0,0,0.388308346,0,0.205196381,0,1.111089826,0,0,0,0,0,0.133752733,0.590353131,0,0,0,0,0,0.559658289,0,0.14296934,0,0,0,0,0,0,0,0,0,0.099058017,0.12662594,0,0.307617337,0.882632911,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417944312,0.111670658,1.596477032,0.033851378,0,0.200285554,0.198377505,1.185219288,1.404741049,0,0,1.278924108,0,0.472749054,0.701073408,0,0,0,0.241349205,0.003536455,0,0,0,0,0,0,0.209132135,0,0,0,0.352436215,0,0,0,0,0.429009199,0,0.087961704,0,0,0,0,0,0,0,0,0.356565207,0,0.218496829,0,0,0,0,0.647752583,0,0,0,0.045359805,0.821914673,0,0,0.056499213,0,0,0.36164254,0,1.131857514,0,0.334576011,0,0.396726757,0,0,0,0.365462869,0,0.354348361,0,0.239186227,0,0,0.054787397,1.164818048,0,0,0,0,0,0.200030506,0.283858269,0,0,0,0,0,0.567560017,0,0.107299022,0,0,0.045322828,0,0,0,0,0,0,0.276008844,0.107481331,0,0.112595335,0.73269248,0,0,0
