timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091588274,0,2.979198456,0,0,0.719145656,0.103703886,1.018686652,1.662639499,0,0,1.038226247,0,0.555138052,0.816106081,0,0,0,0.567331135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710046947,0,0,0,0,0,0,0,0,0,0,0,0,0.609092116,0,0,0,0,0.803532898,0,0,0,0,1.535400391,0,0,0,0,0,0.677132607,0,1.174488068,0,0.0186176,0,0.898406625,0,0,0,0.674432039,0,0.010542244,0,0.486669302,0,0.360764563,0,1.355464697,0,0,0,0,0,0.356529891,0.206660464,0,0,0,0,0,0.302940696,0,0.370138764,0,0,0,0,0,0,0,0,0,0.533297479,0,0,0,0.93969804,0,0,0
2,0.013008147,0,0.089547887,0,0,0,0,0,0,0,0,0,0,0.269535303,0,1.477980971,0,0.045446426,0.401285052,0.317547441,0.406828403,0.817366958,0.083345689,0,0.587270916,0,0.54767561,0.896357596,0,0,0,0.677920163,0,0,0,0,0,0,0,0,0.128817946,0,0.017760666,0,0,0,0,0,0.240519434,0,0.238693178,0,0,0,0.097782761,0,0,0,0,0.315315366,0,0.382341266,0.106220946,0,0,0,0.558910728,0,0,0.308161497,0.081323899,1.318876028,0,0,0,0,0,0.353372782,0,1.19159317,0,0.281843722,0,0.149310082,0.03283295,0,0,0.059279658,0,0.099839732,0,0.495548129,0,0.446018815,0,0.676397681,0.071924955,0,0,0,0,0.223500103,0.548420548,0,0,0,0,0,0.304528952,0,0,0,0,0,0,0,0,0,0,0,0.319901764,0.263179868,0,0.387414813,0.778748095,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616945922,0,1.91707778,0,0,0.305743307,0.156769291,1.009779334,1.621233225,0,0,1.123344541,0,0.494098186,0.636884689,0,0,0,0.356824994,0.003659762,0,0,0,0,0,0,0,0.043829679,0,0,0.027543172,0,0,0.012943983,0,0.382965744,0.100331426,0,0,0,0,0,0,0,0,0,0.17700465,0,0.222519368,0,0,0,0,0.687223136,0,0,0,0.05471807,1.067175627,0,0,0,0,0,0.413026154,0,0.821576118,0,0.013778836,0,0.491681486,0,0,0,0.583047032,0,0.078605413,0,0.312431931,0,0.019034564,0,1.236306667,0,0,0,0,0,0.29350543,0.3064574,0,0,0,0,0,0.791214108,0,0.249512494,0,0,0,0,0,0,0,0,0,0.264213979,0.065695442,0,0.146247342,0.708362162,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600916266,0,2.484548092,0,0,0.699868262,0.294938892,1.167691588,2.126216173,0,0,1.192892313,0,0.342767656,0.495363653,0,0,0,0.286315262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645013452,0,0,0,0,0,0,0,0,0,0,0.012872476,0,0.395518303,0,0,0,0,0.529567063,0,0,0,0,1.411318779,0,0,0,0,0,0.45063889,0,0.647123933,0,0.106616497,0,0.619847059,0,0,0,0.839268684,0,0.055905372,0,0.015704662,0,0.24430804,0,1.491457462,0,0,0,0,0,0.402719319,0.129847229,0,0,0,0,0,0.628158808,0,0.384329617,0,0,0,0,0,0,0,0,0,0.357142866,0,0,0,0.80223459,0,0,0
5,0.001199663,0,0.025276065,0,0,0,0,0,0,0,0,0,0,0.555968165,0,1.817563772,0,0,0.367203474,0.229552522,0.630846143,1.252773046,0,0,0.768096805,0,0.433508873,0.614490986,0,0,0,0.421597183,0,0.025924385,0,0,0,0,0,0,0.043500513,0,0,0,0,0,0,0,0.516594529,0,0,0,0,0,0.11102879,0,0,0,0,0.078925833,0,0.54807651,0,0,0.040632159,0,0.323395163,0.02010265,0,0.213555083,0.08198417,1.469549417,0,0,0,0,0,0.354126304,0,0.505604625,0,0.235346988,0,0.475968868,0,0,0,0.366271883,0,0,0,0.255989611,0,0.291686952,0,0.980313301,0.125014946,0,0,0,0,0.287475765,0.550883055,0,0,0,0,0,0.366295815,0,0.320902377,0,0,0,0,0,0,0,0,0,0.448364317,0.164011925,0,0.113009587,0.573642075,0,0,0
6,0.013802171,0,0.056145877,0,0,0,0,0,0,0,0,0,0,0.383656889,0,1.020100117,0,0.054172099,0.396420062,0.13689144,0.416935325,0.735889852,0.13007617,0,0.75889653,0,0.4072586,0.704085052,0.125967219,0,0,0.608616471,0.14134343,0,0,0,0,0.00504241,0,0,0.23525019,0,0,0,0,0,0.138813406,0.034428239,0.237880871,0,0.227872893,0,0,0,0.15505752,0,0,0,0,0.449905634,0.004601002,0.093461394,0.248357192,0,0,0,0.407448679,0,0.010892354,0.194882721,0.084564075,0.967448473,0,0,0,0,0,0.221105278,0,0.710629702,0,0.316250682,0,0.103214726,0.090043128,0,0,0.250521421,0,0,0,0.357603639,0,0.089662343,0.006820172,0.949332833,0.285084784,0,0,0,0,0.066561639,0.456308663,0,0,0,0,0,0.260075748,0,0.04955304,0,0,0,0,0,0,0.156822711,0,0.098555721,0.368215829,0.479214013,0,0.373704731,0.659307957,0,0.075288557,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323932707,0.013096146,1.893221259,0,0,0.529104769,0.05318886,1.120786309,1.335513592,0,0,0.943068564,0,0.614739418,0.759498,0,0.018410705,0,0.677821755,0,0.011580423,0,0,0,0,0,0.080040485,0.016077101,0.097003713,0,0.16978085,0,0,0,0,0.237316087,0,0.045287356,0,0,0,0.009878337,0,0,0,0,0.257469028,0,0.432610035,0.146275192,0,0,0,1.012861371,0,0,0.075740904,0,0.537293494,0,0,0,0,0,0.668763697,0,1.11366415,0,0.268257618,0,0.275868416,0,0.087639719,0,0.23960951,0,0.515323639,0,0.210913211,0.005969249,0.256604582,0.059919298,1.074014068,0,0,0,0,0,0.334503025,0.090050399,0,0,0,0,0,0.451254636,0,0.312031746,0,0,0.045510717,0,0,0,0,0,0,0.493465543,0.044236679,0,0,0.689967453,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325374901,0,2.482555866,0,0,0.503774345,0.131280899,1.056438088,1.849763393,0,0,1.092748642,0,0.524601638,0.596025586,0,0.036026567,0,0.380761117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686311543,0,0,0,0,0,0,0,0,0,0,0.043293927,0,0.68677932,0,0,0,0,0.524662495,0,0,0.0214881,0,1.377124071,0,0,0,0,0,0.539706886,0,0.562399864,0,0.289084673,0,0.934417486,0,0,0,0.721913695,0,0.104237467,0,0.254336655,0,0.033962697,0,1.13564229,0,0,0,0,0,0.186785907,0.122093193,0,0,0,0,0,0.32740286,0,0.32595396,0,0,0,0,0,0,0,0,0,0.392451465,0.088748574,0,0,0.654195666,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115078524,0,2.357345343,0,0,0.872562051,0.241659373,1.036860228,1.785416365,0.272031397,0,1.064368725,0,0.317417771,0.930196404,0,0,0,0.78881222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101198614,0,0.498218268,0,0,0,0,0,0,0,0,0,0,0.236022413,0,0.222857594,0,0,0,0,0.910050154,0,0,0.006167457,0,1.126424313,0,0,0,0,0,0.500759244,0,0.96043843,0,0.377163768,0,0.624440908,0,0,0,0.406819105,0,0.013997972,0,0.47280705,0,0.184780911,0,1.161459208,0,0,0,0,0,0.405545503,0.04178049,0,0,0,0,0,0.218431503,0,0.633994043,0,0,0,0,0,0,0,0,0,0.600902855,0.178760171,0,0,0.929549754,0,0,0
10,0.058119982,0,0,0,0,0,0,0,0,0,0,0,0,0.231404796,0,1.980153918,0,0,0.541513205,0.259805948,0.789413571,1.416008711,0,0,0.877174318,0,0.292443365,0.685657263,0,0,0,0.604551554,0,0,0,0,0,0,0,0.063717455,0,0,0,0,0,0,0,0,0.633399129,0,0,0,0,0,0.055038154,0,0,0,0,0,0,0.263583273,0,0,0,0,0.469588041,0.036114812,0,0.063486755,0,1.292918444,0,0,0,0,0,0.625432134,0,0.610762596,0,0.201984957,0,0.477636099,0,0,0,0.817470789,0,0.100852966,0,0.292984724,0,0.518145919,0,0.972825348,0,0,0,0,0,0.331187367,0.310467839,0,0,0,0,0,0.529838681,0,0.252527595,0,0,0,0,0,0,0,0,0,0.306769669,0,0,0,0.575028062,0,0,0
